,name,company,year,Price,kms_driven,fuel_type
444,E Class Mercedes Benz,Mercedes Benz,2019,1388000000,12000,Xăng
445,Vios Toyota,Toyota,2016,285000000,65232,Xăng
446,Innova Toyota,Toyota,2016,348000000,66523,Xăng
447,6 Mazda,Mazda,2020,790000000,11200,Xăng
448,Innova Toyota,Toyota,2017,496000000,90000,Xăng
449,Venza Toyota,Toyota,2009,525000000,90,Xăng
450,Everest Ford,Ford,2019,869000000,77000,Dầu
451,Triton Mitsubishi,Mitsubishi,2013,272000000,140000,Xăng
452,Cruze Chevrolet,Chevrolet,2014,225000000,90,Xăng
453,Sonata Hyundai,Hyundai,2009,258000000,120000,Xăng
454,Legend Honda,Honda,2018,127000000,93000,Xăng
455,Galloper Hyundai,Hyundai,2003,100000000,50000,Dầu
456,Fortuner Toyota,Toyota,2014,555000000,91000,Xăng
457,EcoSport Ford,Ford,2019,470000000,40000,Xăng
458,Fadil Vinfast,Vinfast,2022,339000000,22888,Xăng
459,2 Mazda,Mazda,2021,415000000,40000,Xăng
460,City Honda,Honda,2017,370000000,59000,Xăng
461,Innova Toyota,Toyota,2012,310000000,100000,Xăng
462,Innova Toyota,Toyota,2019,550000000,49000,Xăng
463,Innova Toyota,Toyota,2016,475000000,750000,Xăng
464,Triton Mitsubishi,Mitsubishi,2021,545000000,40000,Dầu
465,City Honda,Honda,2020,450000000,40000,Xăng
466,Camry Toyota,Toyota,2019,918000000,20000,Xăng
467,Innova Toyota,Toyota,2009,225000000,234518,Xăng
468,GLC Class Mercedes Benz,Mercedes Benz,2017,1296000000,38000,Xăng
469,Aveo Chevrolet,Chevrolet,2018,228000000,4000,Xăng
470,Soluto Kia,Kia,2021,409000000,5600,Xăng
471,Innova Toyota,Toyota,2016,405000000,12000,Xăng
472,Tucson Hyundai,Hyundai,2016,595000000,44000,Xăng
473,Ranger Ford,Ford,2020,555000000,42000,Dầu
474,GLC Mercedes Benz,Mercedes Benz,2018,1359000000,31000,Xăng
475,Jolie Mitsubishi,Mitsubishi,2001,57000000,123456,Xăng
476,Ranger Ford,Ford,2017,605000000,97000,Dầu
477,3 Mazda,Mazda,2018,490000000,154000,Xăng
478,Fortuner Toyota,Toyota,2017,706000000,68000,Dầu
479,3 Mazda,Mazda,2021,665000000,1600,Xăng
480,Morning Kia,Kia,2017,212000000,78000,Xăng
481,Escape Ford,Ford,2010,285000000,88000,Xăng
482,CX 5 Mazda,Mazda,2016,545000000,65000,Xăng
483,CR V Honda,Honda,2020,815000000,40000,Xăng
484,Xpander Mitsubishi,Mitsubishi,2021,575000000,32221,Xăng
485,3 Mazda,Mazda,2016,399000000,55000,Xăng
486,Triton Mitsubishi,Mitsubishi,2020,530000000,38000,Dầu
487,X1 BMW,BMW,2019,990000000,49000,Xăng
488,Corolla Toyota,Toyota,2008,315000000,93000,Xăng
489,Q8 Audi,Audi,2021,4000000000,12000,Xăng
490,Pajero Mitsubishi,Mitsubishi,2005,129000000,24152,Xăng
491,Camry Toyota,Toyota,2019,949000000,35000,Xăng
492,Civic Honda,Honda,2021,740000000,12000,Xăng
493,C Class Mercedes Benz,Mercedes Benz,2016,790000000,60000,Xăng
494,Pajero Mitsubishi,Mitsubishi,2009,235000000,76000,Xăng
495,C Class Mercedes Benz,Mercedes Benz,2018,1085000000,40000,Xăng
496,Morning Kia,Kia,2020,359000000,41000,Xăng
497,CR V Honda,Honda,2015,605000000,80000,Xăng
498,Grand i10 Hyundai,Hyundai,2018,320000000,51000,Xăng
499,Escape Ford,Ford,2012,350000000,90000,Xăng
500,Hilux Toyota,Toyota,2021,695000000,30000,Dầu
501,C Class Mercedes Benz,Mercedes Benz,2016,772000000,70000,Xăng
502,E Class Mercedes Benz,Mercedes Benz,2022,2289000000,1000,Xăng
503,Escape Ford,Ford,2004,130000000,12345,Xăng
504,C Class Mercedes Benz,Mercedes Benz,2016,800000000,61000,Xăng
505,Xpander Mitsubishi,Mitsubishi,2020,555000000,52000,Xăng
506,3 Mazda,Mazda,2018,465000000,600000,Xăng
507,Ranger Ford,Ford,2016,529000000,99000,Dầu
508,CR V Honda,Honda,2019,815000000,25000,Xăng
509,Fortuner Toyota,Toyota,2019,788000000,62000,Dầu
510,Innova Toyota,Toyota,2019,538000000,61000,Xăng
511,CX 8 Mazda,Mazda,2021,889000000,50000,Xăng
512,C Class Mercedes Benz,Mercedes Benz,2013,475000000,72000,Xăng
513,Morning Kia,Kia,2010,129000000,1234,Xăng
514,Captiva Chevrolet,Chevrolet,2008,209000000,6789,Xăng
515,Grandis Mitsubishi,Mitsubishi,2005,225000000,140000,Xăng
516,Zace Toyota,Toyota,2005,125000000,124848,Xăng
517,Ranger Ford,Ford,2008,179000000,100000,Dầu
518,Fadil Vinfast,Vinfast,2021,330000000,16000,Xăng
519,Range Rover Evoque LandRover,LandRover,2013,795000000,58000,Xăng
520,2 Mazda,Mazda,2022,419000000,5000,Xăng
521,CR V Honda,Honda,2017,690000000,63000,Xăng
522,Innova Toyota,Toyota,2018,545000000,83000,Xăng
523,Camry Toyota,Toyota,2015,575000000,56000,Xăng
524,Vios Toyota,Toyota,2017,360000000,65000,Xăng
525,Accent Hyundai,Hyundai,2021,400000000,36000,Xăng
526,Fortuner Toyota,Toyota,2010,435000000,154676,Dầu
527,Sunny Nissan,Nissan,2015,285000000,98764,Xăng
528,CR V Honda,Honda,2013,475000000,92335,Xăng
529,Xpander Mitsubishi,Mitsubishi,2019,415000000,48000,Xăng
530,Ranger Ford,Ford,2017,525000000,100000,Dầu
531,Innova Toyota,Toyota,2015,342000000,94895,Xăng
532,Morning Kia,Kia,2017,255000000,80000,Xăng
533,Fadil Vinfast,Vinfast,2020,335000000,39000,Xăng
534,Ranger Ford,Ford,2019,509000000,65000,Dầu
535,Camry Toyota,Toyota,2011,868000000,39200,Xăng
536,CR V Honda,Honda,2020,865000000,25000,Xăng
537,Innova Toyota,Toyota,2019,575000000,106,Xăng
538,Vios Toyota,Toyota,2018,335000000,50,Xăng
539,APV Suzuki,Suzuki,2004,130000000,150,Xăng
540,LS Lexus,Lexus,2009,1199000000,67898,Xăng
541,Innova Toyota,Toyota,2017,488000000,67000,Xăng
542,Xpander Mitsubishi,Mitsubishi,2021,555000000,20000,Xăng
543,Seltos Kia,Kia,2020,659000000,11800,Xăng
544,Cerato Kia,Kia,2020,560000000,11000,Xăng
545,Fadil Vinfast,Vinfast,2020,325000000,21000,Xăng
546,Focus Ford,Ford,2011,238000000,110000,Xăng
547,K3 Kia,Kia,2022,620000000,12000,Xăng
548,CR V Honda,Honda,2018,708000000,70000,Xăng
549,Getz Hyundai,Hyundai,2009,138000000,1000,Xăng
550,CR V Honda,Honda,2021,860000000,15000,Xăng
551,Avante Hyundai,Hyundai,2016,325000000,112000,Xăng
552,Everest Ford,Ford,2014,465000000,98000,Dầu
553,Accent Hyundai,Hyundai,2022,505000000,6200,Xăng
554,Kona Hyundai,Hyundai,2019,559000000,28000,Xăng
555,Accent Hyundai,Hyundai,2019,350000000,400000,Xăng
556,Cayenne Porsche,Porsche,2009,650000000,91000,Xăng
557,Xpander Mitsubishi,Mitsubishi,2022,589000000,15000,Xăng
558,Outlander Mitsubishi,Mitsubishi,2019,685000000,28000,Xăng
559,Land Cruiser Prado Toyota,Toyota,2012,818000000,150000,Xăng
560,Morning Kia,Kia,2022,418000000,7000,Xăng
561,3 Mazda,Mazda,2019,535000000,62000,Xăng
562,3 Mazda,Mazda,2016,400000000,55000,Xăng
563,Sedona Kia,Kia,2020,950000000,68000,Dầu
564,Kona Hyundai,Hyundai,2021,555000000,13000,Xăng
565,Tucson Hyundai,Hyundai,2018,725000000,64000,Dầu
566,XL 7 Suzuki,Suzuki,1992,47000000,5555,Xăng
567,Morning Kia,Kia,2012,98000000,33333,Xăng
568,Focus Ford,Ford,2019,428000000,41000,Xăng
569,Xpander Mitsubishi,Mitsubishi,2019,438000000,80000,Xăng
570,208 Peugeot,Peugeot,2013,300000000,72000,Xăng
571,Lux A2.0 Vinfast,Vinfast,2021,630000000,10000,Xăng
572,Grand i10 Hyundai,Hyundai,2021,389000000,40000,Xăng
573,Corolla Altis Toyota,Toyota,2002,160000000,12345,Xăng
574,Ranger Ford,Ford,2020,603000000,32000,Dầu
575,Zace Toyota,Toyota,2005,198000000,160000,Xăng
576,Accent Hyundai,Hyundai,2022,439000000,38000,Xăng
577,Cerato Kia,Kia,2016,528000000,34000,Xăng
578,C Class Mercedes Benz,Mercedes Benz,2012,455000000,80000,Xăng
579,Innova Toyota,Toyota,2017,563000000,135000,Xăng
580,Sedona Kia,Kia,2015,545000000,103000,Xăng
581,Triton Mitsubishi,Mitsubishi,2021,559000000,1,Dầu
582,Hiace Toyota,Toyota,2011,268000000,200000,Xăng
583,Innova Toyota,Toyota,2015,377000000,92000,Xăng
584,Pajero Sport Mitsubishi,Mitsubishi,2018,760000000,81000,Dầu
585,Fadil Vinfast,Vinfast,2019,305000000,50000,Xăng
586,Morning Kia,Kia,2019,328000000,30000,Xăng
587,Navara Nissan,Nissan,2019,470000000,62000,Dầu
588,Vios Toyota,Toyota,2021,408000000,51000,Xăng
589,Innova Toyota,Toyota,2016,372000000,76000,Xăng
590,Ranger Ford,Ford,2021,745000000,30000,Dầu
591,Innova Toyota,Toyota,2017,559000000,86000,Xăng
592,Escape Ford,Ford,2011,325000000,48000,Xăng
593,Navara Nissan,Nissan,2014,335000000,105,Dầu
594,Accent Hyundai,Hyundai,2021,470000000,30000,Xăng
595,Grand i10 Hyundai,Hyundai,2019,285000000,50,Xăng
596,Innova Toyota,Toyota,2010,262000000,86000,Xăng
597,Hilux Toyota,Toyota,2021,675000000,23000,Dầu
598,Kona Hyundai,Hyundai,2019,538000000,44000,Xăng
599,Swift Suzuki,Suzuki,2016,335000000,66000,Xăng
600,Zace Toyota,Toyota,2000,115000000,90000,Xăng
601,Grand Starex Hyundai,Hyundai,2012,440000000,100000,Dầu
602,Vios Toyota,Toyota,2015,219000000,125000,Xăng
603,5 Series BMW,BMW,2011,496000000,76000,Xăng
604,EcoSport Ford,Ford,2016,385000000,73000,Xăng
605,Ranger Ford,Ford,2017,479000000,80000,Dầu
606,Santa Fe Hyundai,Hyundai,2012,535000000,114000,Dầu
607,Innova Toyota,Toyota,2014,299000000,81000,Xăng
608,Sorento Kia,Kia,2019,766000000,39000,Dầu
609,Civic Honda,Honda,2022,755000000,6900,Xăng
610,Yaris Toyota,Toyota,2019,539000000,29000,Xăng
611,Grand i10 Hyundai,Hyundai,2019,215000000,111111,Xăng
612,Camry Toyota,Toyota,2015,585000000,72000,Xăng
613,Santa Fe Hyundai,Hyundai,2020,979000000,74000,Dầu
614,C Class Mercedes Benz,Mercedes Benz,2010,335000000,120000,Xăng
615,Rondo Kia,Kia,2020,535000000,37000,Xăng
616,Outlander Mitsubishi,Mitsubishi,2014,459000000,100000,Xăng
617,ES Lexus,Lexus,2015,1250000000,85000,Xăng
618,Carens Kia,Kia,2011,208000000,100000,Xăng
619,Fadil Vinfast,Vinfast,2020,355000000,30000,Xăng
620,Vios Toyota,Toyota,2016,395000000,80000,Xăng
621,Swift Suzuki,Suzuki,2019,469000000,52000,Xăng
622,Ranger Ford,Ford,2017,449000000,81000,Dầu
623,Captiva Chevrolet,Chevrolet,2007,278000000,58000,Xăng
624,Xpander Mitsubishi,Mitsubishi,2019,490000000,52000,Xăng
625,IS Lexus,Lexus,2010,1189000000,61233,Xăng
626,R Class Mercedes Benz,Mercedes Benz,2006,299000000,110000,Xăng
627,Xpander Mitsubishi,Mitsubishi,2020,525000000,66000,Xăng
628,Outlander Mitsubishi,Mitsubishi,2019,759000000,42000,Xăng
629,CR V Honda,Honda,2009,340000000,900000,Xăng
630,City Honda,Honda,2016,385000000,50000,Xăng
631,Fortuner Toyota,Toyota,2022,1096000000,18000,Dầu
632,Attrage Mitsubishi,Mitsubishi,2020,295000000,7000,Xăng
633,Cerato Kia,Kia,2018,495000000,60000,Xăng
634,Cerato Kia,Kia,2017,438000000,40000,Xăng
635,Spark Chevrolet,Chevrolet,2018,209000000,65000,Xăng
636,Fortuner Toyota,Toyota,2018,735000000,114000,Dầu
637,Innova Toyota,Toyota,2015,248000000,126000,Xăng
638,Ranger Ford,Ford,2019,510000000,48000,Dầu
639,Xpander Mitsubishi,Mitsubishi,2020,525000000,43000,Xăng
640,Fortuner Toyota,Toyota,2013,465000000,93000,Xăng
641,EcoSport Ford,Ford,2016,419000000,50000,Xăng
642,Morning Kia,Kia,2007,165000000,120,Xăng
643,Elantra Hyundai,Hyundai,2018,485000000,50000,Xăng
644,Vios Toyota,Toyota,2016,378000000,84000,Xăng
645,Grand Starex Hyundai,Hyundai,2017,670000000,89000,Dầu
646,Sienna Toyota,Toyota,2008,450000000,85000,Xăng
647,Rexton Ssangyong,Ssangyong,2019,335000000,60000,Xăng
648,Innova Toyota,Toyota,2006,195000000,123456,Xăng
649,BT 50 Mazda,Mazda,2016,340000000,81000,Dầu
650,Cerato Kia,Kia,2018,480000000,56000,Xăng
651,Vios Toyota,Toyota,2020,425000000,40000,Xăng
652,Accent Hyundai,Hyundai,2021,469000000,30000,Xăng
653,CX 5 Mazda,Mazda,2022,785000000,11000,Xăng
654,Sienna Toyota,Toyota,2008,485000000,120000,Xăng
655,Fadil Vinfast,Vinfast,2020,289000000,62000,Xăng
656,Vitara Suzuki,Suzuki,2005,198000000,140000,Xăng
657,Camry Toyota,Toyota,2004,182000000,14699,Xăng
658,3 Mazda,Mazda,2018,468000000,58000,Xăng
659,Accent Hyundai,Hyundai,2019,398000000,97150,Xăng
660,3 Mazda,Mazda,2019,535000000,35000,Xăng
661,Camry Toyota,Toyota,2011,466000000,98000,Xăng
662,CR V Honda,Honda,2019,828000000,59000,Xăng
663,Morning Kia,Kia,2016,155000000,130000,Xăng
664,Innova Toyota,Toyota,2017,488000000,67000,Xăng
665,Ranger Ford,Ford,2022,890000000,8800,Dầu
666,Escape Ford,Ford,2010,285000000,88000,Xăng
667,Corolla Cross Toyota,Toyota,2020,840000000,35000,Xăng
668,Grand livina Nissan,Nissan,2011,215000000,120000,Xăng
669,Morning Kia,Kia,2019,329000000,42000,Xăng
670,Innova Toyota,Toyota,2019,525000000,81000,Xăng
671,Elantra Hyundai,Hyundai,2020,539000000,6000,Xăng
672,Wigo Toyota,Toyota,2019,299000000,56000,Xăng
673,Ranger Ford,Ford,2016,499000000,113000,Dầu
674,Vios Toyota,Toyota,2018,415000000,62000,Xăng
675,6 Mazda,Mazda,2016,485000000,64000,Xăng
676,CX 5 Mazda,Mazda,2018,696000000,66000,Xăng
677,Range Rover Evoque LandRover,LandRover,2015,1190000000,97000,Xăng
678,Corolla Altis Toyota,Toyota,2019,579000000,67000,Xăng
679,GLC Class Mercedes Benz,Mercedes Benz,2018,1299000000,90000,Xăng
680,Morning Kia,Kia,2021,375000000,22000,Xăng
681,3 Mazda,Mazda,2020,596000000,44000,Xăng
682,Veloster Hyundai,Hyundai,2011,368000000,65000,Xăng
683,Everest Ford,Ford,2008,285000000,140,Dầu
684,Jazz Honda,Honda,2018,399000000,8000,Xăng
685,Range Rover LandRover,LandRover,2010,699000000,123456,Xăng
686,3008 Peugeot,Peugeot,2018,540000000,50000,Xăng
687,ES Lexus,Lexus,2007,540000000,70000,Xăng
688,Vios Toyota,Toyota,2018,325000000,5859,Xăng
689,ES Lexus,Lexus,2015,1260000000,60000,Xăng
690,Ranger Ford,Ford,2016,475000000,68000,Dầu
691,ZS MG,MG,2021,470000000,20000,Xăng
692,Accent Hyundai,Hyundai,2018,426000000,33000,Xăng
693,Q7 Audi,Audi,2009,380000000,9000,Xăng
694,Carens Kia,Kia,2016,305000000,65000,Xăng
695,Vivant Chevrolet,Chevrolet,2010,158000000,89000,Xăng
696,Ranger Ford,Ford,2021,719000000,18000,Dầu
697,Vios Toyota,Toyota,2007,169000000,143000,Xăng
698,Grand i10 Hyundai,Hyundai,2021,345000000,20000,Xăng
699,Mu X Isuzu,Isuzu,2019,655000000,70000,Dầu
700,Camry Toyota,Toyota,2002,205000000,100000,Xăng
701,CR V Honda,Honda,2019,838000000,45000,Xăng
702,Mu X Isuzu,Isuzu,2017,645000000,80000,Dầu
703,Sprinter Mercedes Benz,Mercedes Benz,2011,285000000,215000,Dầu
704,Vios Toyota,Toyota,2020,390000000,65168,Xăng
705,Lux A2.0 Vinfast,Vinfast,2021,585000000,300000,Xăng
706,C Class Mercedes Benz,Mercedes Benz,2022,1939000000,3000,Xăng
707,C Class Mercedes Benz,Mercedes Benz,2012,550000000,80999,Xăng
708,Corolla Cross Toyota,Toyota,2021,698000000,6000,Xăng
709,Innova Toyota,Toyota,2016,367000000,87000,Xăng
710,K3 Kia,Kia,2016,440000000,40000,Xăng
711,Grand i10 Hyundai,Hyundai,2014,220000000,15,Xăng
712,Fadil Vinfast,Vinfast,2020,288000000,18000,Xăng
713,Innova Toyota,Toyota,2016,352000000,85000,Xăng
714,Zace Toyota,Toyota,2004,185000000,160000,Xăng
715,Fortuner Toyota,Toyota,2009,436000000,180000,Dầu
716,Corolla Altis Toyota,Toyota,2014,395000000,146000,Xăng
717,3 Series BMW,BMW,2013,595000000,86000,Xăng
718,C Class Mercedes Benz,Mercedes Benz,2019,1042000000,28000,Xăng
719,Morning Kia,Kia,2011,205000000,100000,Xăng
720,Camry Toyota,Toyota,2012,460000000,100000,Xăng
721,3 Mazda,Mazda,2020,575000000,32000,Xăng
722,Cruze Chevrolet,Chevrolet,2017,272000000,68,Xăng
723,Innova Toyota,Toyota,2015,370000000,95000,Xăng
724,3 Series BMW,BMW,2014,520000000,80000,Xăng
725,eMighty Hyundai,Hyundai,2022,300000000,99999,Xăng
726,Carens Kia,Kia,2011,215000000,160000,Xăng
727,Fortuner Toyota,Toyota,2019,830000000,65000,Xăng
728,Fortuner Toyota,Toyota,2015,550000000,70000,Dầu
729,GLC Class Mercedes Benz,Mercedes Benz,2021,1939000000,26000,Xăng
730,EcoSport Ford,Ford,2015,365000000,45000,Xăng
731,Optima Kia,Kia,2011,349000000,10000,Xăng
732,Fortuner Toyota,Toyota,2014,525000000,86000,Dầu
733,City Honda,Honda,2016,345000000,81000,Xăng
734,Soluto Kia,Kia,2020,409000000,28000,Xăng
735,Wigo Toyota,Toyota,2019,295000000,33000,Xăng
736,Vios Toyota,Toyota,2017,425000000,82000,Xăng
737,BT 50 Mazda,Mazda,2015,365000000,12000,Dầu
738,Vios Toyota,Toyota,2009,169000000,176,Xăng
739,Morning Kia,Kia,2015,210000000,123,Xăng
740,Hiace Toyota,Toyota,2005,60000000,100000,Xăng
741,Santa Fe Hyundai,Hyundai,2017,678000000,72000,Dầu
742,Elantra Hyundai,Hyundai,2019,489000000,48000,Xăng
743,Spark Chevrolet,Chevrolet,2009,78000000,123,Xăng
744,Sedona Kia,Kia,2016,680000000,88888,Dầu
745,Fortuner Toyota,Toyota,2020,899000000,70000,Dầu
746,Innova Toyota,Toyota,2017,569000000,88865,Xăng
747,Morning Kia,Kia,2006,159000000,113865,Xăng
748,2 Mazda,Mazda,2020,468000000,20000,Xăng
749,Vios Toyota,Toyota,2022,10000000,1,Xăng
750,Innova Toyota,Toyota,2016,339000000,96000,Xăng
751,Fortuner Toyota,Toyota,2009,345000000,89000,Xăng
752,Everest Ford,Ford,2009,265000000,120000,Dầu
753,City Honda,Honda,2023,510000000,2000,Xăng
754,Lacetti Daewoo,Daewoo,2010,210000000,90000,Xăng
755,C Class Mercedes Benz,Mercedes Benz,2019,1339000000,35000,Xăng
756,Grand i10 Hyundai,Hyundai,2022,395000000,20300,Xăng
757,Civic Honda,Honda,2013,450000000,49000,Xăng
758,Morning Kia,Kia,2010,156000000,1,Xăng
759,Yaris Toyota,Toyota,2014,374000000,50000,Xăng
760,Swift Suzuki,Suzuki,2019,469000000,52000,Xăng
761,3 Mazda,Mazda,2014,395000000,65000,Xăng
762,Explorer Ford,Ford,2017,1086000000,42000,Xăng
763,Spark Chevrolet,Chevrolet,2016,185000000,55555,Xăng
764,Grand i10 Hyundai,Hyundai,2016,310000000,70000,Xăng
765,Starex Hyundai,Hyundai,2017,645000000,82000,Dầu
766,Captiva Chevrolet,Chevrolet,2015,415000000,56000,Xăng
767,Elantra Hyundai,Hyundai,2018,450000000,35000,Xăng
768,500 Fiat,Fiat,2010,325000000,46000,Xăng
769,Corolla Altis Toyota,Toyota,2014,475000000,86000,Xăng
770,C Class Mercedes Benz,Mercedes Benz,2020,1068000000,33000,Xăng
771,K3 Kia,Kia,2016,322000000,75000,Xăng
772,Grand i10 Hyundai,Hyundai,2018,335000000,50000,Xăng
773,Ranger Ford,Ford,2019,499000000,42000,Dầu
774,Q5 Audi,Audi,2012,590000000,88000,Xăng
775,Vios Toyota,Toyota,2016,305000000,83000,Xăng
776,BT 50 Mazda,Mazda,2017,425000000,80000,Dầu
777,Ranger Ford,Ford,2016,438000000,73000,Dầu
778,Sedona Kia,Kia,2016,640000000,85000,Xăng
779,Hiace Toyota,Toyota,2009,246000000,143000,Dầu
780,Vios Toyota,Toyota,2013,257000000,12,Xăng
781,NX Lexus,Lexus,2019,2100000000,50000,Xăng
782,Cruze Chevrolet,Chevrolet,2011,188000000,83268,Xăng
783,3 Mazda,Mazda,2021,678900000,10000,Xăng
784,3 Mazda,Mazda,2014,370000000,100000,Xăng
785,6 Mazda,Mazda,2019,586000000,31000,Xăng
786,Morning Kia,Kia,2017,300000000,600000,Xăng
787,Trailblazer Chevrolet,Chevrolet,2018,535000000,65000,Dầu
788,Civic Honda,Honda,2007,237000000,147000,Xăng
789,K3 Kia,Kia,2015,372000000,85000,Xăng
790,Lancer Mitsubishi,Mitsubishi,2007,259000000,140000,Xăng
791,K3 Kia,Kia,2016,390000000,90000,Xăng
792,5 Series BMW,BMW,2019,1800000000,3000,Xăng
793,Zace Toyota,Toyota,2006,110000000,123456,Dầu
794,Santa Fe Hyundai,Hyundai,2020,918000000,17000,Xăng
795,EcoSport Ford,Ford,2018,478000000,40000,Xăng
796,Accent Hyundai,Hyundai,2015,270000000,16868,Xăng
797,C Class Mercedes Benz,Mercedes Benz,2020,1015000000,20000,Xăng
798,Santa Fe Hyundai,Hyundai,2009,420000000,88000,Dầu
799,CX 3 Mazda,Mazda,2021,580000000,28000,Xăng
800,7 Series BMW,BMW,2008,680000000,132000,Xăng
801,Fadil Vinfast,Vinfast,2021,338000000,18000,Xăng
802,Innova Toyota,Toyota,2016,345000000,66000,Xăng
803,Vios Toyota,Toyota,2019,365000000,76000,Xăng
804,Camry Toyota,Toyota,2012,485000000,78000,Xăng
805,CX 5 Mazda,Mazda,2018,645000000,63000,Xăng
806,CX 5 Mazda,Mazda,2019,720000000,30999,Xăng
807,A Class Mercedes Benz,Mercedes Benz,2013,569000000,93000,Xăng
808,Innova Toyota,Toyota,2013,360000000,79028,Xăng
809,Innova Toyota,Toyota,2015,268000000,99000,Xăng
810,Innova Toyota,Toyota,2009,258000000,190,Xăng
811,Xpander Mitsubishi,Mitsubishi,2021,556000000,32000,Xăng
812,CR V Honda,Honda,2021,889000000,37000,Xăng
813,Captiva Chevrolet,Chevrolet,2008,236000000,87523,Xăng
814,Fortuner Toyota,Toyota,2014,455000000,13000,Xăng
815,3 Mazda,Mazda,2019,525000000,38000,Xăng
816,EcoSport Ford,Ford,2018,450000000,63000,Xăng
817,Vios Toyota,Toyota,2009,268000000,130000,Xăng
818,Carnival Kia,Kia,2021,1399000000,25000,Dầu
819,Innova Toyota,Toyota,2007,210000000,240000,Xăng
820,Captiva Chevrolet,Chevrolet,2015,435000000,59000,Xăng
821,3 Mazda,Mazda,2017,435000000,79000,Xăng
822,Colorado Chevrolet,Chevrolet,2017,550000000,68000,Dầu
823,GLC Class Mercedes Benz,Mercedes Benz,2018,1320000000,50000,Xăng
824,Grand i10 Hyundai,Hyundai,2020,39000000,79000,Xăng
825,Accord Honda,Honda,1990,44868000,12345,Xăng
826,Vios Toyota,Toyota,2019,465000000,42000,Xăng
827,Lacetti Daewoo,Daewoo,2009,195000000,12345,Xăng
828,Morning Kia,Kia,2016,249000000,37000,Xăng
829,APV Suzuki,Suzuki,2003,140000000,70000,Xăng
830,HR-V Honda,Honda,2018,579000000,70000,Xăng
831,Pajero Sport Mitsubishi,Mitsubishi,2014,420000000,90000,Dầu
832,Colorado Chevrolet,Chevrolet,2017,459000000,70000,Dầu
833,GL Class Mercedes Benz,Mercedes Benz,2008,850000000,120000,Dầu
834,Wigo Toyota,Toyota,2019,305000000,500000,Xăng
835,Innova Toyota,Toyota,2017,458000000,76000,Xăng
836,Outlander Mitsubishi,Mitsubishi,2019,639000000,80000,Xăng
837,CX 5 Mazda,Mazda,2022,786000000,10000,Xăng
838,3 Mazda,Mazda,2019,510000000,48000,Xăng
839,ES Lexus,Lexus,2007,540000000,52000,Xăng
840,Ranger Ford,Ford,2021,590000000,14000,Dầu
841,C Class Mercedes Benz,Mercedes Benz,2021,1299000000,35000,Xăng
842,Innova Toyota,Toyota,2010,295000000,120176,Xăng
843,Wigo Toyota,Toyota,2019,299000000,71000,Xăng
844,Accord Honda,Honda,2008,299000000,83000,Xăng
845,Camry Toyota,Toyota,2007,398000000,155000,Xăng
846,CX 8 Mazda,Mazda,2019,745000000,80000,Xăng
847,Corolla Toyota,Toyota,1984,24000000,999999,Xăng
